;YEAR;STATION;MOYENNE;STD;MIN;%25;%50;%75;MAX
101;2012;43376099999;27.93674055910901;2.995306190863128;20.6;25.200000762939453;28.40000057220459;30.600000381469727;37.2
102;2011;43376099999;27.850724744105683;3.2299660706716025;3.4;25.200000762939453;28.0;30.600000381469727;36.4
103;2016;67743099999;27.065977010324996;5.480572869155599;6.0;24.0;27.0;31.0;39.0
104;2021;43376099999;29.722972969290833;2.803153942542468;24.2;27.399999618530273;29.200000762939453;31.0;36.0
105;1980;80372099999;26.481122942884802;3.676328254583885;0.0;23.0;26.0;29.0;36.0
106;1995;67743099999;24.4125688054146;6.59230968337205;2.5;20.600000381469727;25.0;28.97499990463257;39.5
107;2012;67743099999;24.73329681843552;6.163548388086996;4.0;21.0;25.399999618530273;29.0;38.0
108;2015;43376099999;27.896986582507825;2.422267752506431;21.4;26.0;27.600000381469727;30.200000762939453;36.0
109;2020;67743099999;25.82916667809089;5.331965118608987;10.6;22.47499990463257;26.0;29.52500009536743;39.0
110;2019;43376099999;30.45923844782691;3.550947097539249;22.0;27.600000381469727;30.600000381469727;34.0;38.0
111;2020;80372099999;24.333333333333332;3.5118845842842465;21.0;22.5;24.0;26.0;28.0
112;2019;80372099999;26.916666666666668;3.7040109300185624;22.0;25.0;25.5;29.25;35.0
113;1980;43376099999;-13.0;;-13.0;-13.0;-13.0;-13.0;-13.0
114;1995;43376099999;19.166666666666668;10.636885611292007;10.4;13.25;16.100000381469727;23.550000190734863;31.0
115;2002;80372099999;28.799999237060547;;28.8;28.799999237060547;28.799999237060547;28.799999237060547;28.8
116;2012;80372099999;31.6;1.1401754250991376;30.0;31.0;32.0;32.0;33.0
117;2015;80372099999;26.476190476190474;4.106324970323801;21.0;23.0;25.0;29.0;33.0
118;2017;80372099999;26.210526315789473;2.916979933051403;23.0;23.5;26.0;27.5;32.0
119;2002;43376099999;31.0;;31.0;31.0;31.0;31.0;31.0
120;2016;80372099999;26.514285714285716;2.9342944694787265;22.0;24.0;26.0;28.5;33.0
121;2010;80372099999;29.019607843137255;4.443217976118685;20.0;25.0;30.0;32.75;37.0
122;2011;80372099999;29.799999872843426;2.986637121746986;26.4;28.699999809265137;31.0;31.5;32.0
123;2018;80372099999;26.363636363636363;2.878071940944421;21.0;24.0;27.0;29.0;32.0
124;2014;80372099999;27.5;2.7981086048804253;22.0;25.0;27.5;30.0;33.0
125;1980;93546099999;15.08695652173913;3.192202635864229;8.0;12.75;16.0;17.0;21.0
126;2013;80372099999;28.405405405405407;3.811236744880265;23.0;25.0;28.0;32.0;34.0
